session_id,date,month,device,source,ab_group,stage,reached
S00071,2024-10-02,2024-10,Desktop,Email,,checkout_start,0
S00071,2024-10-02,2024-10,Desktop,Email,,checkout_complete,0
S00072,2024-10-02,2024-10,Mobile,Organic,,landing,1
S00072,2024-10-02,2024-10,Mobile,Organic,,services_view,1
S00072,2024-10-02,2024-10,Mobile,Organic,,pricing_view,0
S00072,2024-10-02,2024-10,Mobile,Organic,,cart_add,0
S00072,2024-10-02,2024-10,Mobile,Organic,,checkout_start,0
S00072,2024-10-02,2024-10,Mobile,Organic,,checkout_complete,0
S00073,2024-10-02,2024-10,Desktop,Direct,,landing,1
S00073,2024-10-02,2024-10,Desktop,Direct,,services_view,1
S00073,2024-10-02,2024-10,Desktop,Direct,,pricing_view,1
S00073,2024-10-02,2024-10,Desktop,Direct,,cart_add,0
S00073,2024-10-02,2024-10,Desktop,Direct,,checkout_start,1
S00073,2024-10-02,2024-10,Desktop,Direct,,checkout_complete,0
S00074,2024-10-02,2024-10,Desktop,Organic,,landing,1
S00074,2024-10-02,2024-10,Desktop,Organic,,services_view,0
S00074,2024-10-02,2024-10,Desktop,Organic,,pricing_view,0
S00074,2024-10-02,2024-10,Desktop,Organic,,cart_add,1
S00074,2024-10-02,2024-10,Desktop,Organic,,checkout_start,0
S00074,2024-10-02,2024-10,Desktop,Organic,,checkout_complete,1
S00075,2024-10-02,2024-10,Desktop,Organic,,landing,1
S00075,2024-10-02,2024-10,Desktop,Organic,,services_view,0
S00075,2024-10-02,2024-10,Desktop,Organic,,pricing_view,0
S00075,2024-10-02,2024-10,Desktop,Organic,,cart_add,0
S00075,2024-10-02,2024-10,Desktop,Organic,,checkout_start,0
S00075,2024-10-02,2024-10,Desktop,Organic,,checkout_complete,1
S00076,2024-10-02,2024-10,Mobile,Direct,,landing,1
S00076,2024-10-02,2024-10,Mobile,Direct,,services_view,0
S00076,2024-10-02,2024-10,Mobile,Direct,,pricing_view,0
S00076,2024-10-02,2024-10,Mobile,Direct,,cart_add,0
S00076,2024-10-02,2024-10,Mobile,Direct,,checkout_start,0
S00076,2024-10-02,2024-10,Mobile,Direct,,checkout_complete,0
S00077,2024-10-02,2024-10,Desktop,Organic,,landing,1
S00077,2024-10-02,2024-10,Desktop,Organic,,services_view,0
S00077,2024-10-02,2024-10,Desktop,Organic,,pricing_view,1
S00077,2024-10-02,2024-10,Desktop,Organic,,cart_add,0
S00077,2024-10-02,2024-10,Desktop,Organic,,checkout_start,0
S00077,2024-10-02,2024-10,Desktop,Organic,,checkout_complete,0
S00078,2024-10-02,2024-10,Tablet,Direct,,landing,1
S00078,2024-10-02,2024-10,Tablet,Direct,,services_view,1
S00078,2024-10-02,2024-10,Tablet,Direct,,pricing_view,0
S00078,2024-10-02,2024-10,Tablet,Direct,,cart_add,0
S00078,2024-10-02,2024-10,Tablet,Direct,,checkout_start,0
S00078,2024-10-02,2024-10,Tablet,Direct,,checkout_complete,0
S00079,2024-10-02,2024-10,Desktop,Organic,,landing,1
S00079,2024-10-02,2024-10,Desktop,Organic,,services_view,1
S00079,2024-10-02,2024-10,Desktop,Organic,,pricing_view,1
S00079,2024-10-02,2024-10,Desktop,Organic,,cart_add,1
S00079,2024-10-02,2024-10,Desktop,Organic,,checkout_start,0
S00079,2024-10-02,2024-10,Desktop,Organic,,checkout_complete,0
S00080,2024-10-02,2024-10,Desktop,Direct,,landing,1
S00080,2024-10-02,2024-10,Desktop,Direct,,services_view,1
S00080,2024-10-02,2024-10,Desktop,Direct,,pricing_view,0
S00080,2024-10-02,2024-10,Desktop,Direct,,cart_add,0
S00080,2024-10-02,2024-10,Desktop,Direct,,checkout_start,0
S00080,2024-10-02,2024-10,Desktop,Direct,,checkout_complete,0
S00081,2024-10-02,2024-10,Mobile,Organic,,landing,1
S00081,2024-10-02,2024-10,Mobile,Organic,,services_view,0
S00081,2024-10-02,2024-10,Mobile,Organic,,pricing_view,1
S00081,2024-10-02,2024-10,Mobile,Organic,,cart_add,0
S00081,2024-10-02,2024-10,Mobile,Organic,,checkout_start,0
S00081,2024-10-02,2024-10,Mobile,Organic,,checkout_complete,0
S00082,2024-10-02,2024-10,Desktop,Organic,,landing,1
S00082,2024-10-02,2024-10,Desktop,Organic,,services_view,1
S00082,2024-10-02,2024-10,Desktop,Organic,,pricing_view,0
S00082,2024-10-02,2024-10,Desktop,Organic,,cart_add,0
S00082,2024-10-02,2024-10,Desktop,Organic,,checkout_start,1
S00082,2024-10-02,2024-10,Desktop,Organic,,checkout_complete,0
S00083,2024-10-02,2024-10,Desktop,Direct,,landing,1
S00083,2024-10-02,2024-10,Desktop,Direct,,services_view,1
S00083,2024-10-02,2024-10,Desktop,Direct,,pricing_view,1
S00083,2024-10-02,2024-10,Desktop,Direct,,cart_add,0
S00083,2024-10-02,2024-10,Desktop,Direct,,checkout_start,0
S00083,2024-10-02,2024-10,Desktop,Direct,,checkout_complete,0
S00084,2024-10-02,2024-10,Mobile,Email,,landing,1
S00084,2024-10-02,2024-10,Mobile,Email,,services_view,1
S00084,2024-10-02,2024-10,Mobile,Email,,pricing_view,0
S00084,2024-10-02,2024-10,Mobile,Email,,cart_add,0
S00084,2024-10-02,2024-10,Mobile,Email,,checkout_start,0
S00084,2024-10-02,2024-10,Mobile,Email,,checkout_complete,0
S00085,2024-10-02,2024-10,Mobile,Organic,,landing,1
S00085,2024-10-02,2024-10,Mobile,Organic,,services_view,1
S00085,2024-10-02,2024-10,Mobile,Organic,,pricing_view,0
S00085,2024-10-02,2024-10,Mobile,Organic,,cart_add,0
S00085,2024-10-02,2024-10,Mobile,Organic,,checkout_start,1
S00085,2024-10-02,2024-10,Mobile,Organic,,checkout_complete,0
S00086,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00086,2024-10-03,2024-10,Desktop,Direct,,services_view,0
S00086,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00086,2024-10-03,2024-10,Desktop,Direct,,cart_add,1
S00086,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00086,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00087,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00087,2024-10-03,2024-10,Desktop,Direct,,services_view,0
S00087,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00087,2024-10-03,2024-10,Desktop,Direct,,cart_add,1
S00087,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00087,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00088,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00088,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00088,2024-10-03,2024-10,Mobile,Organic,,pricing_view,0
S00088,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00088,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00088,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00089,2024-10-03,2024-10,Mobile,Email,,landing,1
S00089,2024-10-03,2024-10,Mobile,Email,,services_view,1
S00089,2024-10-03,2024-10,Mobile,Email,,pricing_view,1
S00089,2024-10-03,2024-10,Mobile,Email,,cart_add,1
S00089,2024-10-03,2024-10,Mobile,Email,,checkout_start,0
S00089,2024-10-03,2024-10,Mobile,Email,,checkout_complete,0
S00090,2024-10-03,2024-10,Desktop,Email,,landing,1
S00090,2024-10-03,2024-10,Desktop,Email,,services_view,0
S00090,2024-10-03,2024-10,Desktop,Email,,pricing_view,0
S00090,2024-10-03,2024-10,Desktop,Email,,cart_add,0
S00090,2024-10-03,2024-10,Desktop,Email,,checkout_start,0
S00090,2024-10-03,2024-10,Desktop,Email,,checkout_complete,0
S00091,2024-10-03,2024-10,Desktop,Organic,,landing,1
S00091,2024-10-03,2024-10,Desktop,Organic,,services_view,1
S00091,2024-10-03,2024-10,Desktop,Organic,,pricing_view,1
S00091,2024-10-03,2024-10,Desktop,Organic,,cart_add,1
S00091,2024-10-03,2024-10,Desktop,Organic,,checkout_start,0
S00091,2024-10-03,2024-10,Desktop,Organic,,checkout_complete,0
S00092,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00092,2024-10-03,2024-10,Mobile,Direct,,services_view,1
S00092,2024-10-03,2024-10,Mobile,Direct,,pricing_view,1
S00092,2024-10-03,2024-10,Mobile,Direct,,cart_add,1
S00092,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00092,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00093,2024-10-03,2024-10,Mobile,Paid,,landing,1
S00093,2024-10-03,2024-10,Mobile,Paid,,services_view,1
S00093,2024-10-03,2024-10,Mobile,Paid,,pricing_view,0
S00093,2024-10-03,2024-10,Mobile,Paid,,cart_add,0
S00093,2024-10-03,2024-10,Mobile,Paid,,checkout_start,0
S00093,2024-10-03,2024-10,Mobile,Paid,,checkout_complete,0
S00094,2024-10-03,2024-10,Tablet,Email,,landing,1
S00094,2024-10-03,2024-10,Tablet,Email,,services_view,1
S00094,2024-10-03,2024-10,Tablet,Email,,pricing_view,0
S00094,2024-10-03,2024-10,Tablet,Email,,cart_add,0
S00094,2024-10-03,2024-10,Tablet,Email,,checkout_start,1
S00094,2024-10-03,2024-10,Tablet,Email,,checkout_complete,0
S00095,2024-10-03,2024-10,Mobile,Paid,,landing,1
S00095,2024-10-03,2024-10,Mobile,Paid,,services_view,0
S00095,2024-10-03,2024-10,Mobile,Paid,,pricing_view,1
S00095,2024-10-03,2024-10,Mobile,Paid,,cart_add,1
S00095,2024-10-03,2024-10,Mobile,Paid,,checkout_start,0
S00095,2024-10-03,2024-10,Mobile,Paid,,checkout_complete,0
S00096,2024-10-03,2024-10,Desktop,Social,,landing,1
S00096,2024-10-03,2024-10,Desktop,Social,,services_view,0
S00096,2024-10-03,2024-10,Desktop,Social,,pricing_view,0
S00096,2024-10-03,2024-10,Desktop,Social,,cart_add,0
S00096,2024-10-03,2024-10,Desktop,Social,,checkout_start,0
S00096,2024-10-03,2024-10,Desktop,Social,,checkout_complete,0
S00097,2024-10-03,2024-10,Desktop,Email,,landing,1
S00097,2024-10-03,2024-10,Desktop,Email,,services_view,0
S00097,2024-10-03,2024-10,Desktop,Email,,pricing_view,1
S00097,2024-10-03,2024-10,Desktop,Email,,cart_add,0
S00097,2024-10-03,2024-10,Desktop,Email,,checkout_start,0
S00097,2024-10-03,2024-10,Desktop,Email,,checkout_complete,0
S00098,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00098,2024-10-03,2024-10,Mobile,Direct,,services_view,1
S00098,2024-10-03,2024-10,Mobile,Direct,,pricing_view,0
S00098,2024-10-03,2024-10,Mobile,Direct,,cart_add,1
S00098,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00098,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00099,2024-10-03,2024-10,Tablet,Organic,,landing,1
S00099,2024-10-03,2024-10,Tablet,Organic,,services_view,1
S00099,2024-10-03,2024-10,Tablet,Organic,,pricing_view,0
S00099,2024-10-03,2024-10,Tablet,Organic,,cart_add,0
S00099,2024-10-03,2024-10,Tablet,Organic,,checkout_start,0
S00099,2024-10-03,2024-10,Tablet,Organic,,checkout_complete,0
S00100,2024-10-03,2024-10,Desktop,Email,,landing,1
S00100,2024-10-03,2024-10,Desktop,Email,,services_view,1
S00100,2024-10-03,2024-10,Desktop,Email,,pricing_view,0
S00100,2024-10-03,2024-10,Desktop,Email,,cart_add,0
S00100,2024-10-03,2024-10,Desktop,Email,,checkout_start,0
S00100,2024-10-03,2024-10,Desktop,Email,,checkout_complete,0
S00101,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00101,2024-10-03,2024-10,Mobile,Direct,,services_view,0
S00101,2024-10-03,2024-10,Mobile,Direct,,pricing_view,0
S00101,2024-10-03,2024-10,Mobile,Direct,,cart_add,1
S00101,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00101,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00102,2024-10-03,2024-10,Tablet,Social,,landing,1
S00102,2024-10-03,2024-10,Tablet,Social,,services_view,0
S00102,2024-10-03,2024-10,Tablet,Social,,pricing_view,1
S00102,2024-10-03,2024-10,Tablet,Social,,cart_add,0
S00102,2024-10-03,2024-10,Tablet,Social,,checkout_start,0
S00102,2024-10-03,2024-10,Tablet,Social,,checkout_complete,0
S00103,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00103,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00103,2024-10-03,2024-10,Mobile,Organic,,pricing_view,1
S00103,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00103,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00103,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00104,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00104,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00104,2024-10-03,2024-10,Mobile,Organic,,pricing_view,1
S00104,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00104,2024-10-03,2024-10,Mobile,Organic,,checkout_start,1
S00104,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00105,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00105,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00105,2024-10-03,2024-10,Mobile,Organic,,pricing_view,0
S00105,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00105,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00105,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00106,2024-10-03,2024-10,Desktop,Organic,,landing,1
S00106,2024-10-03,2024-10,Desktop,Organic,,services_view,0
S00106,2024-10-03,2024-10,Desktop,Organic,,pricing_view,0
S00106,2024-10-03,2024-10,Desktop,Organic,,cart_add,0
S00106,2024-10-03,2024-10,Desktop,Organic,,checkout_start,0
S00106,2024-10-03,2024-10,Desktop,Organic,,checkout_complete,0
S00107,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00107,2024-10-03,2024-10,Desktop,Direct,,services_view,0
S00107,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00107,2024-10-03,2024-10,Desktop,Direct,,cart_add,1
S00107,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00107,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00108,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00108,2024-10-03,2024-10,Desktop,Direct,,services_view,1
S00108,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00108,2024-10-03,2024-10,Desktop,Direct,,cart_add,0
S00108,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00108,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00109,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00109,2024-10-03,2024-10,Mobile,Direct,,services_view,1
S00109,2024-10-03,2024-10,Mobile,Direct,,pricing_view,0
S00109,2024-10-03,2024-10,Mobile,Direct,,cart_add,0
S00109,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00109,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00110,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00110,2024-10-03,2024-10,Mobile,Direct,,services_view,0
S00110,2024-10-03,2024-10,Mobile,Direct,,pricing_view,0
S00110,2024-10-03,2024-10,Mobile,Direct,,cart_add,0
S00110,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00110,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00111,2024-10-03,2024-10,Desktop,Paid,,landing,1
S00111,2024-10-03,2024-10,Desktop,Paid,,services_view,0
S00111,2024-10-03,2024-10,Desktop,Paid,,pricing_view,1
S00111,2024-10-03,2024-10,Desktop,Paid,,cart_add,0
S00111,2024-10-03,2024-10,Desktop,Paid,,checkout_start,0
S00111,2024-10-03,2024-10,Desktop,Paid,,checkout_complete,0
S00112,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00112,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00112,2024-10-03,2024-10,Mobile,Organic,,pricing_view,0
S00112,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00112,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00112,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00113,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00113,2024-10-03,2024-10,Mobile,Organic,,services_view,0
S00113,2024-10-03,2024-10,Mobile,Organic,,pricing_view,0
S00113,2024-10-03,2024-10,Mobile,Organic,,cart_add,0
S00113,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00113,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00114,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00114,2024-10-03,2024-10,Desktop,Direct,,services_view,0
S00114,2024-10-03,2024-10,Desktop,Direct,,pricing_view,1
S00114,2024-10-03,2024-10,Desktop,Direct,,cart_add,0
S00114,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00114,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00115,2024-10-03,2024-10,Desktop,Organic,,landing,1
S00115,2024-10-03,2024-10,Desktop,Organic,,services_view,0
S00115,2024-10-03,2024-10,Desktop,Organic,,pricing_view,1
S00115,2024-10-03,2024-10,Desktop,Organic,,cart_add,0
S00115,2024-10-03,2024-10,Desktop,Organic,,checkout_start,0
S00115,2024-10-03,2024-10,Desktop,Organic,,checkout_complete,0
S00116,2024-10-03,2024-10,Desktop,Email,,landing,1
S00116,2024-10-03,2024-10,Desktop,Email,,services_view,1
S00116,2024-10-03,2024-10,Desktop,Email,,pricing_view,0
S00116,2024-10-03,2024-10,Desktop,Email,,cart_add,0
S00116,2024-10-03,2024-10,Desktop,Email,,checkout_start,0
S00116,2024-10-03,2024-10,Desktop,Email,,checkout_complete,1
S00117,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00117,2024-10-03,2024-10,Desktop,Direct,,services_view,0
S00117,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00117,2024-10-03,2024-10,Desktop,Direct,,cart_add,0
S00117,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00117,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00118,2024-10-03,2024-10,Desktop,Email,,landing,1
S00118,2024-10-03,2024-10,Desktop,Email,,services_view,1
S00118,2024-10-03,2024-10,Desktop,Email,,pricing_view,0
S00118,2024-10-03,2024-10,Desktop,Email,,cart_add,0
S00118,2024-10-03,2024-10,Desktop,Email,,checkout_start,0
S00118,2024-10-03,2024-10,Desktop,Email,,checkout_complete,0
S00119,2024-10-03,2024-10,Desktop,Direct,,landing,1
S00119,2024-10-03,2024-10,Desktop,Direct,,services_view,1
S00119,2024-10-03,2024-10,Desktop,Direct,,pricing_view,0
S00119,2024-10-03,2024-10,Desktop,Direct,,cart_add,1
S00119,2024-10-03,2024-10,Desktop,Direct,,checkout_start,0
S00119,2024-10-03,2024-10,Desktop,Direct,,checkout_complete,0
S00120,2024-10-03,2024-10,Tablet,Organic,,landing,1
S00120,2024-10-03,2024-10,Tablet,Organic,,services_view,0
S00120,2024-10-03,2024-10,Tablet,Organic,,pricing_view,0
S00120,2024-10-03,2024-10,Tablet,Organic,,cart_add,0
S00120,2024-10-03,2024-10,Tablet,Organic,,checkout_start,0
S00120,2024-10-03,2024-10,Tablet,Organic,,checkout_complete,0
S00121,2024-10-03,2024-10,Desktop,Paid,,landing,1
S00121,2024-10-03,2024-10,Desktop,Paid,,services_view,0
S00121,2024-10-03,2024-10,Desktop,Paid,,pricing_view,0
S00121,2024-10-03,2024-10,Desktop,Paid,,cart_add,1
S00121,2024-10-03,2024-10,Desktop,Paid,,checkout_start,0
S00121,2024-10-03,2024-10,Desktop,Paid,,checkout_complete,0
S00122,2024-10-03,2024-10,Mobile,Organic,,landing,1
S00122,2024-10-03,2024-10,Mobile,Organic,,services_view,1
S00122,2024-10-03,2024-10,Mobile,Organic,,pricing_view,1
S00122,2024-10-03,2024-10,Mobile,Organic,,cart_add,1
S00122,2024-10-03,2024-10,Mobile,Organic,,checkout_start,0
S00122,2024-10-03,2024-10,Mobile,Organic,,checkout_complete,0
S00123,2024-10-03,2024-10,Desktop,Organic,,landing,1
S00123,2024-10-03,2024-10,Desktop,Organic,,services_view,1
S00123,2024-10-03,2024-10,Desktop,Organic,,pricing_view,0
S00123,2024-10-03,2024-10,Desktop,Organic,,cart_add,0
S00123,2024-10-03,2024-10,Desktop,Organic,,checkout_start,0
S00123,2024-10-03,2024-10,Desktop,Organic,,checkout_complete,1
S00124,2024-10-03,2024-10,Mobile,Direct,,landing,1
S00124,2024-10-03,2024-10,Mobile,Direct,,services_view,0
S00124,2024-10-03,2024-10,Mobile,Direct,,pricing_view,0
S00124,2024-10-03,2024-10,Mobile,Direct,,cart_add,1
S00124,2024-10-03,2024-10,Mobile,Direct,,checkout_start,0
S00124,2024-10-03,2024-10,Mobile,Direct,,checkout_complete,0
S00125,2024-10-03,2024-10,Desktop,Social,,landing,1
S00125,2024-10-03,2024-10,Desktop,Social,,services_view,1
S00125,2024-10-03,2024-10,Desktop,Social,,pricing_view,0
S00125,2024-10-03,2024-10,Desktop,Social,,cart_add,0
S00125,2024-10-03,2024-10,Desktop,Social,,checkout_start,0
S00125,2024-10-03,2024-10,Desktop,Social,,checkout_complete,0
S00126,2024-10-03,2024-10,Tablet,Social,,landing,1
S00126,2024-10-03,2024-10,Tablet,Social,,services_view,0
S00126,2024-10-03,2024-10,Tablet,Social,,pricing_view,0
S00126,2024-10-03,2024-10,Tablet,Social,,cart_add,0
S00126,2024-10-03,2024-10,Tablet,Social,,checkout_start,0
S00126,2024-10-03,2024-10,Tablet,Social,,checkout_complete,0
S00127,2024-10-04,2024-10,Desktop,Organic,,landing,1
S00127,2024-10-04,2024-10,Desktop,Organic,,services_view,0
S00127,2024-10-04,2024-10,Desktop,Organic,,pricing_view,1
S00127,2024-10-04,2024-10,Desktop,Organic,,cart_add,0
S00127,2024-10-04,2024-10,Desktop,Organic,,checkout_start,0
S00127,2024-10-04,2024-10,Desktop,Organic,,checkout_complete,0
S00128,2024-10-04,2024-10,Tablet,Social,,landing,1
S00128,2024-10-04,2024-10,Tablet,Social,,services_view,0
S00128,2024-10-04,2024-10,Tablet,Social,,pricing_view,0
S00128,2024-10-04,2024-10,Tablet,Social,,cart_add,1
S00128,2024-10-04,2024-10,Tablet,Social,,checkout_start,0
S00128,2024-10-04,2024-10,Tablet,Social,,checkout_complete,0
S00129,2024-10-04,2024-10,Mobile,Direct,,landing,1
S00129,2024-10-04,2024-10,Mobile,Direct,,services_view,0
S00129,2024-10-04,2024-10,Mobile,Direct,,pricing_view,0
S00129,2024-10-04,2024-10,Mobile,Direct,,cart_add,0
S00129,2024-10-04,2024-10,Mobile,Direct,,checkout_start,0
S00129,2024-10-04,2024-10,Mobile,Direct,,checkout_complete,0
S00130,2024-10-04,2024-10,Desktop,Email,,landing,1
S00130,2024-10-04,2024-10,Desktop,Email,,services_view,1
S00130,2024-10-04,2024-10,Desktop,Email,,pricing_view,1
S00130,2024-10-04,2024-10,Desktop,Email,,cart_add,0
S00130,2024-10-04,2024-10,Desktop,Email,,checkout_start,0
S00130,2024-10-04,2024-10,Desktop,Email,,checkout_complete,0
S00131,2024-10-04,2024-10,Mobile,Email,,landing,1
S00131,2024-10-04,2024-10,Mobile,Email,,services_view,1
S00131,2024-10-04,2024-10,Mobile,Email,,pricing_view,0
S00131,2024-10-04,2024-10,Mobile,Email,,cart_add,0
S00131,2024-10-04,2024-10,Mobile,Email,,checkout_start,1
S00131,2024-10-04,2024-10,Mobile,Email,,checkout_complete,1
S00132,2024-10-04,2024-10,Desktop,Direct,,landing,1
S00132,2024-10-04,2024-10,Desktop,Direct,,services_view,1
S00132,2024-10-04,2024-10,Desktop,Direct,,pricing_view,0
S00132,2024-10-04,2024-10,Desktop,Direct,,cart_add,0
S00132,2024-10-04,2024-10,Desktop,Direct,,checkout_start,0
S00132,2024-10-04,2024-10,Desktop,Direct,,checkout_complete,0
S00133,2024-10-04,2024-10,Mobile,Paid,,landing,1
S00133,2024-10-04,2024-10,Mobile,Paid,,services_view,0
S00133,2024-10-04,2024-10,Mobile,Paid,,pricing_view,0
S00133,2024-10-04,2024-10,Mobile,Paid,,cart_add,0
