session_id,user_id,date,month,week,source,device,landing_page,pages_viewed,session_duration_sec,bounced,is_new_user,ab_group,converted
S00285,U0199,2024-10-07,2024-10,2024-W41,Organic,Desktop,/about,3,42,0,1,,0
S00286,U0200,2024-10-07,2024-10,2024-W41,Direct,Mobile,/services,5,136,0,1,,0
S00287,U0201,2024-10-07,2024-10,2024-W41,Organic,Mobile,/,3,637,0,1,,0
S00288,U0202,2024-10-07,2024-10,2024-W41,Organic,Desktop,/,4,221,0,1,,0
S00289,U0203,2024-10-07,2024-10,2024-W41,Direct,Mobile,/services,5,23,0,1,,0
S00290,U0204,2024-10-07,2024-10,2024-W41,Organic,Desktop,/,6,144,0,1,,0
S00291,U0205,2024-10-07,2024-10,2024-W41,Email,Desktop,/about,5,106,0,1,,0
S00292,U0206,2024-10-07,2024-10,2024-W41,Direct,Desktop,/services,3,364,0,1,,0
S00293,U0207,2024-10-07,2024-10,2024-W41,Direct,Mobile,/about,4,471,0,1,,0
S00294,U0014,2024-10-07,2024-10,2024-W41,Direct,Mobile,/services,3,138,0,0,,0
S00295,U0208,2024-10-07,2024-10,2024-W41,Direct,Mobile,/services,4,178,0,1,,0
S00296,U0209,2024-10-07,2024-10,2024-W41,Social,Desktop,/contact,2,132,0,1,,0
S00297,U0210,2024-10-07,2024-10,2024-W41,Email,Mobile,/pricing,4,323,0,1,,0
S00298,U0211,2024-10-07,2024-10,2024-W41,Social,Mobile,/services,2,273,0,1,,0
S00299,U0014,2024-10-07,2024-10,2024-W41,Direct,Desktop,/,4,96,0,0,,0
S00300,U0212,2024-10-07,2024-10,2024-W41,Organic,Desktop,/,2,141,0,1,,0
S00301,U0126,2024-10-07,2024-10,2024-W41,Direct,Desktop,/tutors,6,97,0,0,,0
S00302,U0213,2024-10-07,2024-10,2024-W41,Paid,Mobile,/about,2,85,0,1,,0
S00303,U0145,2024-10-08,2024-10,2024-W41,Direct,Mobile,/,5,214,0,0,,0
S00304,U0064,2024-10-08,2024-10,2024-W41,Email,Desktop,/tutors,2,122,0,0,,1
S00305,U0214,2024-10-08,2024-10,2024-W41,Organic,Mobile,/pricing,2,109,0,1,,0
S00306,U0215,2024-10-08,2024-10,2024-W41,Organic,Desktop,/services,2,183,0,1,,0
S00307,U0216,2024-10-08,2024-10,2024-W41,Organic,Mobile,/tutors,5,412,0,1,,0
S00308,U0217,2024-10-08,2024-10,2024-W41,Direct,Desktop,/,2,106,0,1,,0
S00309,U0218,2024-10-08,2024-10,2024-W41,Email,Mobile,/pricing,1,194,0,1,,0
S00310,U0219,2024-10-08,2024-10,2024-W41,Direct,Desktop,/,4,212,0,1,,0
S00311,U0220,2024-10-08,2024-10,2024-W41,Organic,Desktop,/tutors,5,486,0,1,,0
S00312,U0055,2024-10-08,2024-10,2024-W41,Direct,Desktop,/tutors,3,140,0,0,,0
S00313,U0062,2024-10-08,2024-10,2024-W41,Organic,Mobile,/,2,211,0,0,,0
S00314,U0001,2024-10-08,2024-10,2024-W41,Direct,Desktop,/services,1,161,0,0,,0
S00315,U0221,2024-10-08,2024-10,2024-W41,Organic,Desktop,/services,4,150,0,1,,0
S00316,U0074,2024-10-08,2024-10,2024-W41,Paid,Desktop,/,6,81,0,0,,0
S00317,U0222,2024-10-08,2024-10,2024-W41,Email,Mobile,/,1,136,0,1,,0
S00318,U0223,2024-10-08,2024-10,2024-W41,Email,Desktop,/,2,114,0,1,,0
S00319,U0224,2024-10-08,2024-10,2024-W41,Direct,Tablet,/,4,208,0,1,,0
S00320,U0225,2024-10-08,2024-10,2024-W41,Organic,Desktop,/contact,2,220,0,1,,0
S00321,U0226,2024-10-08,2024-10,2024-W41,Paid,Mobile,/,2,184,0,1,,0
S00322,U0227,2024-10-08,2024-10,2024-W41,Organic,Desktop,/tutors,4,218,0,1,,0
S00323,U0228,2024-10-08,2024-10,2024-W41,Organic,Mobile,/,5,94,0,1,,0
S00324,U0079,2024-10-08,2024-10,2024-W41,Organic,Mobile,/,3,66,0,0,,0
S00325,U0229,2024-10-08,2024-10,2024-W41,Direct,Mobile,/,4,155,0,1,,0
S00326,U0230,2024-10-08,2024-10,2024-W41,Direct,Desktop,/about,3,136,0,1,,0
S00327,U0231,2024-10-08,2024-10,2024-W41,Organic,Tablet,/tutors,3,188,0,1,,0
S00328,U0139,2024-10-08,2024-10,2024-W41,Paid,Desktop,/services,7,236,0,0,,0
S00329,U0011,2024-10-08,2024-10,2024-W41,Email,Desktop,/,3,552,0,0,,0
S00330,U0232,2024-10-08,2024-10,2024-W41,Organic,Desktop,/,3,464,0,1,,0
S00331,U0059,2024-10-08,2024-10,2024-W41,Social,Mobile,/services,1,160,0,0,,0
S00332,U0233,2024-10-08,2024-10,2024-W41,Email,Desktop,/pricing,4,90,0,1,,0
S00333,U0234,2024-10-08,2024-10,2024-W41,Organic,Desktop,/tutors,4,220,0,1,,0
S00334,U0235,2024-10-08,2024-10,2024-W41,Organic,Mobile,/services,3,204,0,1,,0
S00335,U0194,2024-10-08,2024-10,2024-W41,Organic,Desktop,/services,6,130,0,0,,0
S00336,U0236,2024-10-08,2024-10,2024-W41,Social,Tablet,/tutors,5,313,0,1,,0
S00337,U0150,2024-10-08,2024-10,2024-W41,Organic,Desktop,/contact,1,135,0,0,,0
S00338,U0237,2024-10-08,2024-10,2024-W41,Direct,Desktop,/about,6,258,0,1,,0
S00339,U0238,2024-10-08,2024-10,2024-W41,Direct,Desktop,/services,2,121,0,1,,0
S00340,U0239,2024-10-08,2024-10,2024-W41,Direct,Desktop,/,3,169,0,1,,0
S00341,U0106,2024-10-08,2024-10,2024-W41,Organic,Mobile,/pricing,3,480,0,0,,0
S00342,U0103,2024-10-08,2024-10,2024-W41,Social,Desktop,/,7,349,0,0,,0
S00343,U0240,2024-10-08,2024-10,2024-W41,Direct,Mobile,/,2,266,0,1,,0
S00344,U0241,2024-10-08,2024-10,2024-W41,Direct,Desktop,/services,3,114,0,1,,0
S00345,U0242,2024-10-08,2024-10,2024-W41,Organic,Tablet,/pricing,6,277,0,1,,0
S00346,U0243,2024-10-08,2024-10,2024-W41,Organic,Desktop,/services,7,368,0,1,,0
S00347,U0244,2024-10-08,2024-10,2024-W41,Organic,Mobile,/pricing,1,102,0,1,,0
S00348,U0245,2024-10-09,2024-10,2024-W41,Social,Mobile,/pricing,2,575,0,1,,0
S00349,U0246,2024-10-09,2024-10,2024-W41,Social,Desktop,/,3,220,0,1,,0
S00350,U0247,2024-10-09,2024-10,2024-W41,Organic,Mobile,/about,5,549,0,1,,0
S00351,U0141,2024-10-09,2024-10,2024-W41,Organic,Mobile,/tutors,2,191,0,0,,0
S00352,U0226,2024-10-09,2024-10,2024-W41,Organic,Mobile,/pricing,1,108,0,0,,0
S00353,U0162,2024-10-09,2024-10,2024-W41,Organic,Desktop,/contact,1,74,0,0,,0
S00354,U0041,2024-10-09,2024-10,2024-W41,Direct,Mobile,/,3,487,0,0,,0
S00355,U0105,2024-10-09,2024-10,2024-W41,Organic,Desktop,/,1,238,0,0,,0
S00356,U0248,2024-10-09,2024-10,2024-W41,Paid,Desktop,/services,4,174,0,1,,0
S00357,U0249,2024-10-09,2024-10,2024-W41,Organic,Desktop,/,4,44,0,1,,0
S00358,U0250,2024-10-09,2024-10,2024-W41,Paid,Desktop,/tutors,2,163,0,1,,0
S00359,U0251,2024-10-09,2024-10,2024-W41,Organic,Desktop,/about,3,469,0,1,,0
S00360,U0214,2024-10-09,2024-10,2024-W41,Paid,Desktop,/tutors,4,407,0,0,,0
S00361,U0252,2024-10-09,2024-10,2024-W41,Email,Mobile,/pricing,4,150,0,1,,0
S00362,U0049,2024-10-09,2024-10,2024-W41,Organic,Mobile,/services,2,175,0,0,,0
S00363,U0253,2024-10-09,2024-10,2024-W41,Organic,Mobile,/tutors,3,163,0,1,,0
S00364,U0254,2024-10-09,2024-10,2024-W41,Direct,Mobile,/,2,351,0,1,,0
S00365,U0255,2024-10-09,2024-10,2024-W41,Social,Mobile,/services,1,103,0,1,,0
S00366,U0256,2024-10-09,2024-10,2024-W41,Email,Mobile,/pricing,4,90,0,1,,0
S00367,U0257,2024-10-09,2024-10,2024-W41,Paid,Mobile,/services,3,266,0,1,,0
S00368,U0251,2024-10-09,2024-10,2024-W41,Paid,Mobile,/pricing,4,67,0,0,,0
S00369,U0258,2024-10-09,2024-10,2024-W41,Direct,Mobile,/pricing,4,352,0,1,,0
S00370,U0259,2024-10-09,2024-10,2024-W41,Organic,Desktop,/,1,80,0,1,,0
S00371,U0260,2024-10-09,2024-10,2024-W41,Direct,Desktop,/tutors,2,341,0,1,,0
S00372,U0261,2024-10-09,2024-10,2024-W41,Organic,Desktop,/,1,178,0,1,,0
S00373,U0197,2024-10-09,2024-10,2024-W41,Email,Mobile,/,1,286,0,0,,0
S00374,U0262,2024-10-09,2024-10,2024-W41,Organic,Desktop,/about,5,393,0,1,,1
S00375,U0263,2024-10-09,2024-10,2024-W41,Paid,Desktop,/tutors,3,194,0,1,,0
S00376,U0264,2024-10-09,2024-10,2024-W41,Direct,Desktop,/tutors,7,30,0,1,,0
S00377,U0265,2024-10-09,2024-10,2024-W41,Organic,Mobile,/pricing,1,129,0,1,,0
S00378,U0266,2024-10-09,2024-10,2024-W41,Email,Desktop,/,1,143,0,1,,0
S00379,U0258,2024-10-09,2024-10,2024-W41,Organic,Mobile,/services,1,102,0,0,,0
S00380,U0267,2024-10-09,2024-10,2024-W41,Direct,Desktop,/,1,66,0,1,,0
S00381,U0268,2024-10-09,2024-10,2024-W41,Organic,Tablet,/services,5,410,0,1,,0
S00382,U0269,2024-10-09,2024-10,2024-W41,Direct,Mobile,/tutors,2,963,0,1,,1
S00383,U0080,2024-10-09,2024-10,2024-W41,Organic,Desktop,/services,3,256,0,0,,0
S00384,U0270,2024-10-09,2024-10,2024-W41,Direct,Desktop,/tutors,2,95,0,1,,0
S00385,U0271,2024-10-09,2024-10,2024-W41,Direct,Mobile,/,6,226,0,1,,0
S00386,U0169,2024-10-09,2024-10,2024-W41,Social,Mobile,/services,1,740,0,0,,0
S00387,U0272,2024-10-10,2024-10,2024-W41,Social,Desktop,/services,2,269,0,1,,0
S00388,U0273,2024-10-10,2024-10,2024-W41,Social,Desktop,/services,3,187,0,1,,0
S00389,U0274,2024-10-10,2024-10,2024-W41,Organic,Desktop,/,3,111,0,1,,0
S00390,U0036,2024-10-10,2024-10,2024-W41,Email,Desktop,/pricing,1,31,0,0,,0
S00391,U0275,2024-10-10,2024-10,2024-W41,Email,Mobile,/tutors,4,554,0,1,,0
S00392,U0047,2024-10-10,2024-10,2024-W41,Email,Desktop,/about,6,252,0,0,,0
S00393,U0052,2024-10-10,2024-10,2024-W41,Direct,Mobile,/,2,168,0,0,,0
S00394,U0276,2024-10-10,2024-10,2024-W41,Organic,Desktop,/,3,68,0,1,,0
S00395,U0029,2024-10-10,2024-10,2024-W41,Email,Desktop,/contact,3,272,0,0,,0
S00396,U0277,2024-10-10,2024-10,2024-W41,Direct,Desktop,/,2,413,0,1,,0
S00397,U0278,2024-10-10,2024-10,2024-W41,Direct,Desktop,/tutors,3,418,0,1,,0
S00398,U0279,2024-10-10,2024-10,2024-W41,Organic,Desktop,/,1,278,0,1,,0
S00399,U0196,2024-10-10,2024-10,2024-W41,Organic,Mobile,/tutors,1,239,0,0,,0
S00400,U0074,2024-10-10,2024-10,2024-W41,Organic,Mobile,/,7,51,0,0,,0
S00401,U0280,2024-10-10,2024-10,2024-W41,Organic,Tablet,/services,4,459,0,1,,0
S00402,U0281,2024-10-10,2024-10,2024-W41,Organic,Desktop,/,4,94,0,1,,0
S00403,U0282,2024-10-10,2024-10,2024-W41,Organic,Mobile,/pricing,1,527,0,1,,0
S00404,U0283,2024-10-10,2024-10,2024-W41,Direct,Mobile,/,8,300,0,1,,0
S00405,U0284,2024-10-10,2024-10,2024-W41,Direct,Mobile,/tutors,6,153,0,1,,0
S00406,U0218,2024-10-10,2024-10,2024-W41,Organic,Desktop,/services,4,283,0,0,,0
S00407,U0285,2024-10-10,2024-10,2024-W41,Email,Mobile,/pricing,3,63,0,1,,0
S00408,U0286,2024-10-10,2024-10,2024-W41,Direct,Mobile,/pricing,2,362,0,1,,0
S00409,U0196,2024-10-10,2024-10,2024-W41,Direct,Mobile,/tutors,4,252,0,0,,0
S00410,U0287,2024-10-10,2024-10,2024-W41,Organic,Mobile,/,3,262,0,1,,0
S00411,U0203,2024-10-10,2024-10,2024-W41,Direct,Desktop,/pricing,5,381,0,0,,0
S00412,U0288,2024-10-10,2024-10,2024-W41,Organic,Mobile,/about,1,223,0,1,,0
S00413,U0289,2024-10-10,2024-10,2024-W41,Direct,Tablet,/,1,470,0,1,,1
S00414,U0290,2024-10-10,2024-10,2024-W41,Paid,Mobile,/,3,164,0,1,,0
S00415,U0291,2024-10-10,2024-10,2024-W41,Organic,Desktop,/,1,45,0,1,,0
S00416,U0292,2024-10-10,2024-10,2024-W41,Paid,Mobile,/,4,150,0,1,,0
S00417,U0293,2024-10-10,2024-10,2024-W41,Organic,Desktop,/pricing,2,97,0,1,,0
S00418,U0294,2024-10-10,2024-10,2024-W41,Organic,Desktop,/services,2,64,0,1,,0
S00419,U0295,2024-10-10,2024-10,2024-W41,Organic,Mobile,/,3,135,0,1,,0
S00420,U0296,2024-10-10,2024-10,2024-W41,Direct,Desktop,/services,3,230,0,1,,0
S00421,U0297,2024-10-10,2024-10,2024-W41,Direct,Mobile,/,7,785,0,1,,0
S00422,U0298,2024-10-10,2024-10,2024-W41,Direct,Mobile,/,5,347,0,1,,0
S00423,U0299,2024-10-10,2024-10,2024-W41,Direct,Mobile,/tutors,4,149,0,1,,0
S00424,U0152,2024-10-10,2024-10,2024-W41,Organic,Mobile,/tutors,2,142,0,0,,0
S00425,U0300,2024-10-11,2024-10,2024-W41,Organic,Desktop,/pricing,4,116,0,1,,0
S00426,U0301,2024-10-11,2024-10,2024-W41,Organic,Desktop,/,5,353,0,1,,0
S00427,U0302,2024-10-11,2024-10,2024-W41,Social,Desktop,/services,3,229,0,1,,0
S00428,U0085,2024-10-11,2024-10,2024-W41,Organic,Desktop,/,1,244,0,0,,0
S00429,U0303,2024-10-11,2024-10,2024-W41,Organic,Desktop,/services,3,171,0,1,,0
S00430,U0304,2024-10-11,2024-10,2024-W41,Direct,Tablet,/,4,369,0,1,,0
S00431,U0305,2024-10-11,2024-10,2024-W41,Organic,Desktop,/,2,335,0,1,,0
S00432,U0306,2024-10-11,2024-10,2024-W41,Direct,Desktop,/services,2,215,0,1,,0
S00433,U0307,2024-10-11,2024-10,2024-W41,Organic,Desktop,/services,2,114,0,1,,0
S00434,U0308,2024-10-11,2024-10,2024-W41,Social,Desktop,/tutors,3,235,0,1,,0
S00435,U0309,2024-10-11,2024-10,2024-W41,Direct,Mobile,/pricing,1,108,0,1,,0
S00436,U0310,2024-10-11,2024-10,2024-W41,Direct,Mobile,/contact,2,158,0,1,,0
S00437,U0275,2024-10-11,2024-10,2024-W41,Email,Tablet,/,6,316,0,0,,0
S00438,U0311,2024-10-11,2024-10,2024-W41,Paid,Desktop,/,5,56,0,1,,0
S00439,U0196,2024-10-11,2024-10,2024-W41,Direct,Desktop,/,4,402,0,0,,0
S00440,U0312,2024-10-11,2024-10,2024-W41,Organic,Mobile,/,3,124,0,1,,0
S00441,U0013,2024-10-11,2024-10,2024-W41,Direct,Mobile,/,4,350,0,0,,0
S00442,U0313,2024-10-11,2024-10,2024-W41,Organic,Mobile,/tutors,5,348,0,1,,0
S00443,U0314,2024-10-11,2024-10,2024-W41,Organic,Desktop,/services,3,118,0,1,,0
S00444,U0315,2024-10-11,2024-10,2024-W41,Organic,Desktop,/,3,77,0,1,,0
S00445,U0316,2024-10-11,2024-10,2024-W41,Direct,Mobile,/,7,498,0,1,,0
S00446,U0024,2024-10-11,2024-10,2024-W41,Social,Mobile,/,2,92,0,0,,0
S00447,U0317,2024-10-11,2024-10,2024-W41,Paid,Desktop,/tutors,1,204,0,1,,0
S00448,U0276,2024-10-11,2024-10,2024-W41,Direct,Desktop,/contact,2,105,0,0,,0
S00449,U0318,2024-10-11,2024-10,2024-W41,Social,Tablet,/tutors,1,39,0,1,,0
S00450,U0319,2024-10-11,2024-10,2024-W41,Direct,Desktop,/pricing,3,91,0,1,,0
S00451,U0320,2024-10-11,2024-10,2024-W41,Social,Desktop,/services,3,64,0,1,,0
S00452,U0213,2024-10-11,2024-10,2024-W41,Direct,Mobile,/services,4,59,0,0,,0
S00453,U0321,2024-10-11,2024-10,2024-W41,Organic,Tablet,/services,1,237,0,1,,0
S00454,U0322,2024-10-11,2024-10,2024-W41,Direct,Desktop,/services,4,867,0,1,,0
S00455,U0323,2024-10-11,2024-10,2024-W41,Organic,Mobile,/tutors,1,209,0,1,,0
S00456,U0324,2024-10-11,2024-10,2024-W41,Direct,Mobile,/services,4,267,0,1,,0
S00457,U0325,2024-10-11,2024-10,2024-W41,Direct,Mobile,/pricing,2,116,0,1,,0
S00458,U0326,2024-10-11,2024-10,2024-W41,Organic,Desktop,/services,3,213,0,1,,0
S00459,U0327,2024-10-11,2024-10,2024-W41,Email,Tablet,/services,7,240,0,1,,1
S00460,U0063,2024-10-11,2024-10,2024-W41,Email,Mobile,/services,4,147,0,0,,0
S00461,U0328,2024-10-11,2024-10,2024-W41,Social,Desktop,/,3,173,0,1,,0
S00462,U0328,2024-10-11,2024-10,2024-W41,Organic,Desktop,/pricing,8,480,0,0,,0
S00463,U0171,2024-10-12,2024-10,2024-W41,Organic,Tablet,/services,2,258,0,0,,0
S00464,U0290,2024-10-12,2024-10,2024-W41,Organic,Desktop,/services,3,72,0,0,,0
S00465,U0329,2024-10-12,2024-10,2024-W41,Organic,Desktop,/,1,419,0,1,,0
S00466,U0330,2024-10-12,2024-10,2024-W41,Social,Tablet,/about,1,681,0,1,,0
S00467,U0076,2024-10-12,2024-10,2024-W41,Paid,Desktop,/tutors,1,39,0,0,,0
S00468,U0331,2024-10-12,2024-10,2024-W41,Organic,Mobile,/tutors,1,520,0,1,,0
S00469,U0332,2024-10-12,2024-10,2024-W41,Organic,Tablet,/,4,45,0,1,,0
S00470,U0333,2024-10-12,2024-10,2024-W41,Direct,Mobile,/contact,3,238,0,1,,0
S00471,U0014,2024-10-12,2024-10,2024-W41,Organic,Desktop,/pricing,1,355,0,0,,0
S00472,U0334,2024-10-12,2024-10,2024-W41,Organic,Desktop,/,3,134,0,1,,0
S00473,U0335,2024-10-12,2024-10,2024-W41,Direct,Mobile,/services,1,111,0,1,,1
S00474,U0065,2024-10-12,2024-10,2024-W41,Direct,Mobile,/services,1,261,0,0,,0
S00475,U0336,2024-10-12,2024-10,2024-W41,Email,Desktop,/,4,63,0,1,,0
S00476,U0337,2024-10-12,2024-10,2024-W41,Email,Mobile,/pricing,3,337,0,1,,0
S00477,U0338,2024-10-12,2024-10,2024-W41,Organic,Mobile,/,7,134,0,1,,0
S00478,U0339,2024-10-12,2024-10,2024-W41,Direct,Mobile,/about,3,153,0,1,,0
S00479,U0338,2024-10-12,2024-10,2024-W41,Organic,Tablet,/pricing,2,380,0,0,,0
S00480,U0340,2024-10-12,2024-10,2024-W41,Organic,Mobile,/about,4,279,0,1,,0
S00481,U0246,2024-10-12,2024-10,2024-W41,Organic,Desktop,/pricing,6,126,0,0,,0
S00482,U0341,2024-10-12,2024-10,2024-W41,Organic,Mobile,/,3,370,0,1,,0
S00483,U0342,2024-10-12,2024-10,2024-W41,Organic,Mobile,/,4,92,0,1,,0
S00484,U0343,2024-10-12,2024-10,2024-W41,Organic,Desktop,/,3,492,0,1,,0
S00485,U0065,2024-10-12,2024-10,2024-W41,Email,Tablet,/,1,663,0,0,,0
S00486,U0344,2024-10-12,2024-10,2024-W41,Direct,Desktop,/,3,863,0,1,,0
S00487,U0345,2024-10-12,2024-10,2024-W41,Direct,Mobile,/,4,198,0,1,,0
S00488,U0346,2024-10-12,2024-10,2024-W41,Organic,Mobile,/pricing,2,204,0,1,,0
S00489,U0347,2024-10-12,2024-10,2024-W41,Organic,Mobile,/pricing,1,37,0,1,,0
S00490,U0348,2024-10-12,2024-10,2024-W41,Social,Mobile,/pricing,2,319,0,1,,0
S00491,U0349,2024-10-12,2024-10,2024-W41,Organic,Desktop,/services,1,87,0,1,,0
S00492,U0350,2024-10-12,2024-10,2024-W41,Social,Tablet,/services,2,536,0,1,,0
S00493,U0351,2024-10-12,2024-10,2024-W41,Organic,Mobile,/,1,59,0,1,,0
S00494,U0352,2024-10-12,2024-10,2024-W41,Organic,Tablet,/,6,112,0,1,,0
S00495,U0353,2024-10-12,2024-10,2024-W41,Direct,Mobile,/tutors,2,72,0,1,,0
S00496,U0354,2024-10-12,2024-10,2024-W41,Email,Mobile,/,5,450,0,1,,0
S00497,U0355,2024-10-12,2024-10,2024-W41,Organic,Desktop,/contact,1,418,0,1,,0
S00498,U0356,2024-10-12,2024-10,2024-W41,Organic,Desktop,/,2,239,0,1,,0
S00499,U0357,2024-10-12,2024-10,2024-W41,Organic,Mobile,/services,2,52,0,1,,0
S00500,U0191,2024-10-12,2024-10,2024-W41,Email,Desktop,/tutors,6,222,0,0,,0
S00501,U0358,2024-10-12,2024-10,2024-W41,Direct,Desktop,/,2,271,0,1,,0
S00502,U0359,2024-10-12,2024-10,2024-W41,Organic,Mobile,/services,5,762,0,1,,0
S00503,U0182,2024-10-12,2024-10,2024-W41,Paid,Desktop,/,2,215,0,0,,0
S00504,U0360,2024-10-12,2024-10,2024-W41,Direct,Desktop,/about,5,82,0,1,,0
S00505,U0361,2024-10-12,2024-10,2024-W41,Direct,Desktop,/pricing,1,102,0,1,,1
S00506,U0160,2024-10-12,2024-10,2024-W41,Paid,Mobile,/services,4,864,0,0,,0
S00507,U0362,2024-10-12,2024-10,2024-W41,Organic,Desktop,/tutors,2,74,0,1,,0
S00508,U0363,2024-10-12,2024-10,2024-W41,Direct,Mobile,/tutors,4,136,0,1,,0
S00509,U0285,2024-10-12,2024-10,2024-W41,Social,Desktop,/,2,97,0,0,,0
S00510,U0364,2024-10-12,2024-10,2024-W41,Paid,Mobile,/services,2,127,0,1,,0
S00511,U0365,2024-10-13,2024-10,2024-W41,Email,Desktop,/services,1,283,0,1,,0
S00512,U0366,2024-10-13,2024-10,2024-W41,Direct,Mobile,/contact,5,94,0,1,,0
S00513,U0367,2024-10-13,2024-10,2024-W41,Organic,Mobile,/tutors,3,105,0,1,,0
S00514,U0337,2024-10-13,2024-10,2024-W41,Social,Desktop,/pricing,2,131,0,0,,0
S00515,U0093,2024-10-13,2024-10,2024-W41,Social,Mobile,/tutors,7,451,0,0,,0
S00516,U0368,2024-10-13,2024-10,2024-W41,Organic,Mobile,/tutors,2,115,0,1,,0
S00517,U0369,2024-10-13,2024-10,2024-W41,Email,Desktop,/,1,316,0,1,,0
S00518,U0337,2024-10-13,2024-10,2024-W41,Organic,Desktop,/services,1,72,0,0,,0
S00519,U0325,2024-10-13,2024-10,2024-W41,Direct,Desktop,/,2,433,0,0,,0
S00520,U0272,2024-10-13,2024-10,2024-W41,Direct,Mobile,/,3,134,0,0,,0
S00521,U0370,2024-10-13,2024-10,2024-W41,Organic,Desktop,/,2,975,0,1,,0
S00522,U0371,2024-10-13,2024-10,2024-W41,Organic,Desktop,/services,1,292,0,1,,0
S00523,U0372,2024-10-13,2024-10,2024-W41,Organic,Desktop,/tutors,1,396,0,1,,0
S00524,U0027,2024-10-13,2024-10,2024-W41,Direct,Desktop,/,2,33,0,0,,0
S00525,U0373,2024-10-13,2024-10,2024-W41,Organic,Desktop,/,3,198,0,1,,1
S00526,U0227,2024-10-13,2024-10,2024-W41,Organic,Mobile,/,4,272,0,0,,0
S00527,U0374,2024-10-13,2024-10,2024-W41,Organic,Mobile,/contact,2,187,0,1,,0
S00528,U0263,2024-10-13,2024-10,2024-W41,Organic,Mobile,/about,5,188,0,0,,0
S00529,U0375,2024-10-13,2024-10,2024-W41,Organic,Mobile,/tutors,4,148,0,1,,0
S00530,U0376,2024-10-13,2024-10,2024-W41,Organic,Desktop,/services,5,77,0,1,,0
S00531,U0377,2024-10-13,2024-10,2024-W41,Email,Desktop,/tutors,3,41,0,1,,1
S00532,U0378,2024-10-13,2024-10,2024-W41,Direct,Desktop,/services,1,78,0,1,,0
S00533,U0155,2024-10-13,2024-10,2024-W41,Email,Mobile,/,5,366,0,0,,0
S00534,U0379,2024-10-13,2024-10,2024-W41,Direct,Mobile,/services,2,76,0,1,,0
S00535,U0062,2024-10-13,2024-10,2024-W41,Organic,Mobile,/tutors,3,190,0,0,,1
S00536,U0380,2024-10-13,2024-10,2024-W41,Direct,Desktop,/about,3,135,0,1,,0
S00537,U0381,2024-10-13,2024-10,2024-W41,Direct,Mobile,/,4,493,0,1,,0
S00538,U0382,2024-10-13,2024-10,2024-W41,Organic,Desktop,/,4,247,0,1,,0
S00539,U0383,2024-10-13,2024-10,2024-W41,Organic,Desktop,/tutors,3,55,0,1,,0
S00540,U0384,2024-10-13,2024-10,2024-W41,Email,Mobile,/,1,195,0,1,,1
S00541,U0040,2024-10-13,2024-10,2024-W41,Social,Desktop,/,6,831,0,0,,0
S00542,U0385,2024-10-13,2024-10,2024-W41,Social,Desktop,/about,1,331,0,1,,0
S00543,U0386,2024-10-13,2024-10,2024-W41,Direct,Mobile,/contact,3,338,0,1,,0
S00544,U0011,2024-10-13,2024-10,2024-W41,Direct,Tablet,/tutors,6,96,0,0,,0
S00545,U0317,2024-10-13,2024-10,2024-W41,Email,Mobile,/services,4,184,0,0,,0
S00546,U0387,2024-10-13,2024-10,2024-W41,Organic,Desktop,/contact,6,56,0,1,,0
S00547,U0388,2024-10-13,2024-10,2024-W41,Organic,Desktop,/,1,177,0,1,,0
S00548,U0389,2024-10-13,2024-10,2024-W41,Social,Mobile,/tutors,4,101,0,1,,0
S00549,U0159,2024-10-13,2024-10,2024-W41,Paid,Mobile,/,2,182,0,0,,0
S00550,U0087,2024-10-13,2024-10,2024-W41,Social,Mobile,/pricing,3,34,0,0,,0
S00551,U0390,2024-10-13,2024-10,2024-W41,Social,Tablet,/about,4,348,0,1,,0
S00552,U0179,2024-10-13,2024-10,2024-W41,Organic,Desktop,/pricing,4,128,0,0,,0
S00553,U0391,2024-10-13,2024-10,2024-W41,Direct,Desktop,/pricing,5,194,0,1,,0
S00554,U0053,2024-10-13,2024-10,2024-W41,Email,Mobile,/services,3,769,0,0,,0
S00555,U0309,2024-10-13,2024-10,2024-W41,Social,Desktop,/,3,192,0,0,,0
S00556,U0392,2024-10-13,2024-10,2024-W41,Email,Desktop,/services,1,210,0,1,,1
S00557,U0393,2024-10-13,2024-10,2024-W41,Paid,Desktop,/contact,5,60,0,1,,0
S00558,U0394,2024-10-13,2024-10,2024-W41,Organic,Desktop,/pricing,5,66,0,1,,0
S00559,U0395,2024-10-14,2024-10,2024-W42,Direct,Desktop,/,5,193,0,1,,0
S00560,U0396,2024-10-14,2024-10,2024-W42,Organic,Desktop,/about,1,679,0,1,,0
S00561,U0397,2024-10-14,2024-10,2024-W42,Social,Mobile,/,3,204,0,1,,0
S00562,U0398,2024-10-14,2024-10,2024-W42,Organic,Mobile,/contact,2,143,0,1,,0
S00563,U0399,2024-10-14,2024-10,2024-W42,Organic,Desktop,/,5,493,0,1,,0
S00564,U0400,2024-10-14,2024-10,2024-W42,Email,Desktop,/,7,126,0,1,,0
S00565,U0401,2024-10-14,2024-10,2024-W42,Email,Desktop,/,2,308,0,1,,0
S00566,U0237,2024-10-14,2024-10,2024-W42,Organic,Desktop,/tutors,1,116,0,0,,0
S00567,U0147,2024-10-14,2024-10,2024-W42,Organic,Desktop,/contact,3,378,0,0,,0
S00568,U0402,2024-10-14,2024-10,2024-W42,Organic,Desktop,/pricing,2,142,0,1,,0
